PROVIDER;DESCRIPTION;ACCOUNTID;REGION;ASSESSMENTDATE;REQUIREMENTS_ID;REQUIREMENTS_DESCRIPTION;REQUIREMENTS_ATTRIBUTES_SECTION;REQUIREMENTS_ATTRIBUTES_MATURITYLEVEL;REQUIREMENTS_ATTRIBUTES_ASSESSMENTSTATUS;REQUIREMENTS_ATTRIBUTES_CLOUDAPPLICABILITY;REQUIREMENTS_ATTRIBUTES_MITIGATEDTHREATS;REQUIREMENTS_ATTRIBUTES_DESCRIPTION;REQUIREMENTS_ATTRIBUTES_RATIONALESTATEMENT;REQUIREMENTS_ATTRIBUTES_IMPACTSTATEMENT;REQUIREMENTS_ATTRIBUTES_REMEDIATIONPROCEDURE;REQUIREMENTS_ATTRIBUTES_AUDITPROCEDURE;REQUIREMENTS_ATTRIBUTES_ADDITIONALINFORMATION;REQUIREMENTS_ATTRIBUTES_REFERENCES;STATUS;STATUSEXTENDED;RESOURCEID;RESOURCENAME;CHECKID;MUTED;FRAMEWORK;NAME
aws;Literal mapping of the Australian Signals Directorate (ASD) Essential Eight Maturity Model (Last updated November 2023, Appendix A: Maturity Level One) to AWS infrastructure checks. Each Requirement is one literal clause from the ASD document, in canonical document order: (1) Patch applications, (2) Patch operating systems, (3) Multi-factor authentication, (4) Restrict administrative privileges, (5) Application control, (6) Restrict Microsoft Office macros, (7) User application hardening, (8) Regular backups. The Essential Eight is designed to protect internet-connected information technology networks (workstations, internet-facing servers, online services). Several controls are inherently endpoint or procedural and have no AWS infrastructure equivalent - those clauses are flagged with CloudApplicability `non-applicable` and AssessmentStatus `Manual`. ML2 and ML3 are out of scope of this framework.;350381001508;eu-west-2;2026-08-01 19:04:21.788096;E8-4.4;Privileged user accounts explicitly authorised to access online services are strictly limited to only what is required for users and services to undertake their duties.;4 Restrict administrative privileges;ML1;Automated;full;Excessive standing privilege, Privilege escalation, Confused deputy;Least-privilege enforcement on AWS IAM. This is the cleanest cloud-native mapping in the entire framework: Prowler can verify policy scoping, privilege escalation paths and Access Analyzer findings.;Strictly-scoped privileged access reduces blast radius of compromise.;;"Audit and tighten managed/inline policies; remove privilege-escalation paths; attach policies only to groups/roles; enable Access Analyzer and resolve findings.";Run all listed checks.;ASD Essential Eight ML1 - Restrict administrative privileges - clause 4.;https://www.cyber.gov.au/resources-business-and-government/essential-cyber-security/essential-eight/essential-eight-maturity-model;FAIL;IAM Access Analyzer in account 350381001508 is not enabled.;arn:aws:accessanalyzer:eu-west-2:350381001508:analyzer/unknown;analyzer/unknown;accessanalyzer_enabled;False;ASD-Essential-Eight;ASD Essential Eight Maturity Model - Maturity Level One (AWS)
aws;Literal mapping of the Australian Signals Directorate (ASD) Essential Eight Maturity Model (Last updated November 2023, Appendix A: Maturity Level One) to AWS infrastructure checks. Each Requirement is one literal clause from the ASD document, in canonical document order: (1) Patch applications, (2) Patch operating systems, (3) Multi-factor authentication, (4) Restrict administrative privileges, (5) Application control, (6) Restrict Microsoft Office macros, (7) User application hardening, (8) Regular backups. The Essential Eight is designed to protect internet-connected information technology networks (workstations, internet-facing servers, online services). Several controls are inherently endpoint or procedural and have no AWS infrastructure equivalent - those clauses are flagged with CloudApplicability `non-applicable` and AssessmentStatus `Manual`. ML2 and ML3 are out of scope of this framework.;350381001508;eu-west-3;2026-08-01 19:04:21.788096;E8-4.4;Privileged user accounts explicitly authorised to access online services are strictly limited to only what is required for users and services to undertake their duties.;4 Restrict administrative privileges;ML1;Automated;full;Excessive standing privilege, Privilege escalation, Confused deputy;Least-privilege enforcement on AWS IAM. This is the cleanest cloud-native mapping in the entire framework: Prowler can verify policy scoping, privilege escalation paths and Access Analyzer findings.;Strictly-scoped privileged access reduces blast radius of compromise.;;"Audit and tighten managed/inline policies; remove privilege-escalation paths; attach policies only to groups/roles; enable Access Analyzer and resolve findings.";Run all listed checks.;ASD Essential Eight ML1 - Restrict administrative privileges - clause 4.;https://www.cyber.gov.au/resources-business-and-government/essential-cyber-security/essential-eight/essential-eight-maturity-model;FAIL;IAM Access Analyzer in account 350381001508 is not enabled.;arn:aws:accessanalyzer:eu-west-3:350381001508:analyzer/unknown;analyzer/unknown;accessanalyzer_enabled;False;ASD-Essential-Eight;ASD Essential Eight Maturity Model - Maturity Level One (AWS)
aws;Literal mapping of the Australian Signals Directorate (ASD) Essential Eight Maturity Model (Last updated November 2023, Appendix A: Maturity Level One) to AWS infrastructure checks. Each Requirement is one literal clause from the ASD document, in canonical document order: (1) Patch applications, (2) Patch operating systems, (3) Multi-factor authentication, (4) Restrict administrative privileges, (5) Application control, (6) Restrict Microsoft Office macros, (7) User application hardening, (8) Regular backups. The Essential Eight is designed to protect internet-connected information technology networks (workstations, internet-facing servers, online services). Several controls are inherently endpoint or procedural and have no AWS infrastructure equivalent - those clauses are flagged with CloudApplicability `non-applicable` and AssessmentStatus `Manual`. ML2 and ML3 are out of scope of this framework.;350381001508;sa-east-1;2026-08-01 19:04:21.788096;E8-4.4;Privileged user accounts explicitly authorised to access online services are strictly limited to only what is required for users and services to undertake their duties.;4 Restrict administrative privileges;ML1;Automated;full;Excessive standing privilege, Privilege escalation, Confused deputy;Least-privilege enforcement on AWS IAM. This is the cleanest cloud-native mapping in the entire framework: Prowler can verify policy scoping, privilege escalation paths and Access Analyzer findings.;Strictly-scoped privileged access reduces blast radius of compromise.;;"Audit and tighten managed/inline policies; remove privilege-escalation paths; attach policies only to groups/roles; enable Access Analyzer and resolve findings.";Run all listed checks.;ASD Essential Eight ML1 - Restrict administrative privileges - clause 4.;https://www.cyber.gov.au/resources-business-and-government/essential-cyber-security/essential-eight/essential-eight-maturity-model;FAIL;IAM Access Analyzer in account 350381001508 is not enabled.;arn:aws:accessanalyzer:sa-east-1:350381001508:analyzer/unknown;analyzer/unknown;accessanalyzer_enabled;False;ASD-Essential-Eight;ASD Essential Eight Maturity Model - Maturity Level One (AWS)
aws;Literal mapping of the Australian Signals Directorate (ASD) Essential Eight Maturity Model (Last updated November 2023, Appendix A: Maturity Level One) to AWS infrastructure checks. Each Requirement is one literal clause from the ASD document, in canonical document order: (1) Patch applications, (2) Patch operating systems, (3) Multi-factor authentication, (4) Restrict administrative privileges, (5) Application control, (6) Restrict Microsoft Office macros, (7) User application hardening, (8) Regular backups. The Essential Eight is designed to protect internet-connected information technology networks (workstations, internet-facing servers, online services). Several controls are inherently endpoint or procedural and have no AWS infrastructure equivalent - those clauses are flagged with CloudApplicability `non-applicable` and AssessmentStatus `Manual`. ML2 and ML3 are out of scope of this framework.;350381001508;us-east-1;2026-08-01 19:04:21.788096;E8-4.4;Privileged user accounts explicitly authorised to access online services are strictly limited to only what is required for users and services to undertake their duties.;4 Restrict administrative privileges;ML1;Automated;full;Excessive standing privilege, Privilege escalation, Confused deputy;Least-privilege enforcement on AWS IAM. This is the cleanest cloud-native mapping in the entire framework: Prowler can verify policy scoping, privilege escalation paths and Access Analyzer findings.;Strictly-scoped privileged access reduces blast radius of compromise.;;"Audit and tighten managed/inline policies; remove privilege-escalation paths; attach policies only to groups/roles; enable Access Analyzer and resolve findings.";Run all listed checks.;ASD Essential Eight ML1 - Restrict administrative privileges - clause 4.;https://www.cyber.gov.au/resources-business-and-government/essential-cyber-security/essential-eight/essential-eight-maturity-model;FAIL;IAM Access Analyzer in account 350381001508 is not enabled.;arn:aws:accessanalyzer:us-east-1:350381001508:analyzer/unknown;analyzer/unknown;accessanalyzer_enabled;False;ASD-Essential-Eight;ASD Essential Eight Maturity Model - Maturity Level One (AWS)
aws;Literal mapping of the Australian Signals Directorate (ASD) Essential Eight Maturity Model (Last updated November 2023, Appendix A: Maturity Level One) to AWS infrastructure checks. Each Requirement is one literal clause from the ASD document, in canonical document order: (1) Patch applications, (2) Patch operating systems, (3) Multi-factor authentication, (4) Restrict administrative privileges, (5) Application control, (6) Restrict Microsoft Office macros, (7) User application hardening, (8) Regular backups. The Essential Eight is designed to protect internet-connected information technology networks (workstations, internet-facing servers, online services). Several controls are inherently endpoint or procedural and have no AWS infrastructure equivalent - those clauses are flagged with CloudApplicability `non-applicable` and AssessmentStatus `Manual`. ML2 and ML3 are out of scope of this framework.;350381001508;us-east-2;2026-08-01 19:04:21.788096;E8-4.4;Privileged user accounts explicitly authorised to access online services are strictly limited to only what is required for users and services to undertake their duties.;4 Restrict administrative privileges;ML1;Automated;full;Excessive standing privilege, Privilege escalation, Confused deputy;Least-privilege enforcement on AWS IAM. This is the cleanest cloud-native mapping in the entire framework: Prowler can verify policy scoping, privilege escalation paths and Access Analyzer findings.;Strictly-scoped privileged access reduces blast radius of compromise.;;"Audit and tighten managed/inline policies; remove privilege-escalation paths; attach policies only to groups/roles; enable Access Analyzer and resolve findings.";Run all listed checks.;ASD Essential Eight ML1 - Restrict administrative privileges - clause 4.;https://www.cyber.gov.au/resources-business-and-government/essential-cyber-security/essential-eight/essential-eight-maturity-model;FAIL;IAM Access Analyzer in account 350381001508 is not enabled.;arn:aws:accessanalyzer:us-east-2:350381001508:analyzer/unknown;analyzer/unknown;accessanalyzer_enabled;False;ASD-Essential-Eight;ASD Essential Eight Maturity Model - Maturity Level One (AWS)
aws;Literal mapping of the Australian Signals Directorate (ASD) Essential Eight Maturity Model (Last updated November 2023, Appendix A: Maturity Level One) to AWS infrastructure checks. Each Requirement is one literal clause from the ASD document, in canonical document order: (1) Patch applications, (2) Patch operating systems, (3) Multi-factor authentication, (4) Restrict administrative privileges, (5) Application control, (6) Restrict Microsoft Office macros, (7) User application hardening, (8) Regular backups. The Essential Eight is designed to protect internet-connected information technology networks (workstations, internet-facing servers, online services). Several controls are inherently endpoint or procedural and have no AWS infrastructure equivalent - those clauses are flagged with CloudApplicability `non-applicable` and AssessmentStatus `Manual`. ML2 and ML3 are out of scope of this framework.;350381001508;us-west-1;2026-08-01 19:04:21.788096;E8-4.4;Privileged user accounts explicitly authorised to access online services are strictly limited to only what is required for users and services to undertake their duties.;4 Restrict administrative privileges;ML1;Automated;full;Excessive standing privilege, Privilege escalation, Confused deputy;Least-privilege enforcement on AWS IAM. This is the cleanest cloud-native mapping in the entire framework: Prowler can verify policy scoping, privilege escalation paths and Access Analyzer findings.;Strictly-scoped privileged access reduces blast radius of compromise.;;"Audit and tighten managed/inline policies; remove privilege-escalation paths; attach policies only to groups/roles; enable Access Analyzer and resolve findings.";Run all listed checks.;ASD Essential Eight ML1 - Restrict administrative privileges - clause 4.;https://www.cyber.gov.au/resources-business-and-government/essential-cyber-security/essential-eight/essential-eight-maturity-model;FAIL;IAM Access Analyzer in account 350381001508 is not enabled.;arn:aws:accessanalyzer:us-west-1:350381001508:analyzer/unknown;analyzer/unknown;accessanalyzer_enabled;False;ASD-Essential-Eight;ASD Essential Eight Maturity Model - Maturity Level One (AWS)
aws;Literal mapping of the Australian Signals Directorate (ASD) Essential Eight Maturity Model (Last updated November 2023, Appendix A: Maturity Level One) to AWS infrastructure checks. Each Requirement is one literal clause from the ASD document, in canonical document order: (1) Patch applications, (2) Patch operating systems, (3) Multi-factor authentication, (4) Restrict administrative privileges, (5) Application control, (6) Restrict Microsoft Office macros, (7) User application hardening, (8) Regular backups. The Essential Eight is designed to protect internet-connected information technology networks (workstations, internet-facing servers, online services). Several controls are inherently endpoint or procedural and have no AWS infrastructure equivalent - those clauses are flagged with CloudApplicability `non-applicable` and AssessmentStatus `Manual`. ML2 and ML3 are out of scope of this framework.;350381001508;us-west-2;2026-08-01 19:04:21.788096;E8-4.4;Privileged user accounts explicitly authorised to access online services are strictly limited to only what is required for users and services to undertake their duties.;4 Restrict administrative privileges;ML1;Automated;full;Excessive standing privilege, Privilege escalation, Confused deputy;Least-privilege enforcement on AWS IAM. This is the cleanest cloud-native mapping in the entire framework: Prowler can verify policy scoping, privilege escalation paths and Access Analyzer findings.;Strictly-scoped privileged access reduces blast radius of compromise.;;"Audit and tighten managed/inline policies; remove privilege-escalation paths; attach policies only to groups/roles; enable Access Analyzer and resolve findings.";Run all listed checks.;ASD Essential Eight ML1 - Restrict administrative privileges - clause 4.;https://www.cyber.gov.au/resources-business-and-government/essential-cyber-security/essential-eight/essential-eight-maturity-model;FAIL;IAM Access Analyzer in account 350381001508 is not enabled.;arn:aws:accessanalyzer:us-west-2:350381001508:analyzer/unknown;analyzer/unknown;accessanalyzer_enabled;False;ASD-Essential-Eight;ASD Essential Eight Maturity Model - Maturity Level One (AWS)
aws;Literal mapping of the Australian Signals Directorate (ASD) Essential Eight Maturity Model (Last updated November 2023, Appendix A: Maturity Level One) to AWS infrastructure checks. Each Requirement is one literal clause from the ASD document, in canonical document order: (1) Patch applications, (2) Patch operating systems, (3) Multi-factor authentication, (4) Restrict administrative privileges, (5) Application control, (6) Restrict Microsoft Office macros, (7) User application hardening, (8) Regular backups. The Essential Eight is designed to protect internet-connected information technology networks (workstations, internet-facing servers, online services). Several controls are inherently endpoint or procedural and have no AWS infrastructure equivalent - those clauses are flagged with CloudApplicability `non-applicable` and AssessmentStatus `Manual`. ML2 and ML3 are out of scope of this framework.;350381001508;us-east-1;2026-08-01 19:04:21.788096;E8-8.1;Backups of data, applications and settings are performed and retained in accordance with business criticality and business continuity requirements.;8 Regular backups;ML1;Manual;partial;Ransomware, Data destruction, Recovery failure;Backup coverage across AWS data services. Whether the backup frequency and retention align with business criticality is an operator classification.;Backups must exist and align with the criticality of the data they protect.;"Prowler verifies backup mechanisms exist; criticality alignment is procedural.";"Define AWS Backup plans + vaults covering critical services; enable engine-native backups on RDS / ElastiCache / DocumentDB / Neptune / Redshift; enable EFS Backup, EBS Backup, DynamoDB PITR; configure DLM lifecycle.";Run all listed checks. Manually verify cadence and retention match criticality.;ASD Essential Eight ML1 - Regular backups - clause 1.;https://www.cyber.gov.au/resources-business-and-government/essential-cyber-security/essential-eight/essential-eight-maturity-model;FAIL;No Backup Vault exist.;arn:aws:backup:us-east-1:350381001508:backup-vault;350381001508;backup_vaults_exist;False;ASD-Essential-Eight;ASD Essential Eight Maturity Model - Maturity Level One (AWS)
aws;Literal mapping of the Australian Signals Directorate (ASD) Essential Eight Maturity Model (Last updated November 2023, Appendix A: Maturity Level One) to AWS infrastructure checks. Each Requirement is one literal clause from the ASD document, in canonical document order: (1) Patch applications, (2) Patch operating systems, (3) Multi-factor authentication, (4) Restrict administrative privileges, (5) Application control, (6) Restrict Microsoft Office macros, (7) User application hardening, (8) Regular backups. The Essential Eight is designed to protect internet-connected information technology networks (workstations, internet-facing servers, online services). Several controls are inherently endpoint or procedural and have no AWS infrastructure equivalent - those clauses are flagged with CloudApplicability `non-applicable` and AssessmentStatus `Manual`. ML2 and ML3 are out of scope of this framework.;350381001508;us-east-1;2026-08-01 19:04:21.788096;E8-3.1;Multi-factor authentication is used to authenticate users to their organisation's online services that process, store or communicate their organisation's sensitive data.;3 Multi-factor authentication;ML1;Manual;partial;Credential stuffing, Password reuse compromise, Unauthorised access to internal services;MFA on the organisation's own AWS-hosted online services that handle sensitive data. Prowler verifies MFA on root, IAM users with console access, IAM admins and Directory Service. Whether a given service handles 'sensitive data' is a classification call the operator must make.;MFA prevents credential-only compromise.;"Sensitive-data classification is procedural; Prowler verifies MFA presence on the underlying identity surface.";Enable hardware MFA on root and admin IAM users. Require MFA for all IAM users with console access. Enable MFA on Directory Service. Configure CloudWatch metric filter for non-MFA sign-ins.;Run the listed checks. Manually classify which services hold sensitive data and confirm MFA coverage.;ASD Essential Eight ML1 - Multi-factor authentication - clause 1.;https://www.cyber.gov.au/resources-business-and-government/essential-cyber-security/essential-eight/essential-eight-maturity-model;FAIL;No CloudWatch log groups found with metric filters or alarms associated.;arn:aws:logs:us-east-1:350381001508:log-group;350381001508;cloudwatch_log_metric_filter_sign_in_without_mfa;False;ASD-Essential-Eight;ASD Essential Eight Maturity Model - Maturity Level One (AWS)
aws;Literal mapping of the Australian Signals Directorate (ASD) Essential Eight Maturity Model (Last updated November 2023, Appendix A: Maturity Level One) to AWS infrastructure checks. Each Requirement is one literal clause from the ASD document, in canonical document order: (1) Patch applications, (2) Patch operating systems, (3) Multi-factor authentication, (4) Restrict administrative privileges, (5) Application control, (6) Restrict Microsoft Office macros, (7) User application hardening, (8) Regular backups. The Essential Eight is designed to protect internet-connected information technology networks (workstations, internet-facing servers, online services). Several controls are inherently endpoint or procedural and have no AWS infrastructure equivalent - those clauses are flagged with CloudApplicability `non-applicable` and AssessmentStatus `Manual`. ML2 and ML3 are out of scope of this framework.;350381001508;ap-northeast-1;2026-08-01 19:04:21.788096;E8-1.1;An automated method of asset discovery is used at least fortnightly to support the detection of assets for subsequent vulnerability scanning activities.;1 Patch applications;ML1;Automated;partial;Shadow IT, Unmanaged vulnerable assets;Asset discovery in AWS is delivered by AWS Config (resource recorder), SSM Inventory and Inspector v2's continuous coverage. The fortnightly cadence itself is not directly observable from AWS APIs - what is observable is whether the discovery mechanisms are enabled.;Vulnerability scanning is only as good as the asset coverage it has. Continuous AWS-native discovery is the cloud equivalent of fortnightly asset discovery.;Cadence verification is procedural - Prowler verifies the discovery mechanism is enabled, not that it ran in the last fortnight.;Enable AWS Config recorders in every region. Ensure all EC2 instances are managed by SSM. Enable Inspector v2.;Verify the listed checks pass.;ASD Essential Eight ML1 - Patch applications - clause 1.;https://www.cyber.gov.au/resources-business-and-government/essential-cyber-security/essential-eight/essential-eight-maturity-model;FAIL;AWS Config recorder 350381001508 is disabled.;arn:aws:config:ap-northeast-1:350381001508:recorder;350381001508;config_recorder_all_regions_enabled;False;ASD-Essential-Eight;ASD Essential Eight Maturity Model - Maturity Level One (AWS)
aws;Literal mapping of the Australian Signals Directorate (ASD) Essential Eight Maturity Model (Last updated November 2023, Appendix A: Maturity Level One) to AWS infrastructure checks. Each Requirement is one literal clause from the ASD document, in canonical document order: (1) Patch applications, (2) Patch operating systems, (3) Multi-factor authentication, (4) Restrict administrative privileges, (5) Application control, (6) Restrict Microsoft Office macros, (7) User application hardening, (8) Regular backups. The Essential Eight is designed to protect internet-connected information technology networks (workstations, internet-facing servers, online services). Several controls are inherently endpoint or procedural and have no AWS infrastructure equivalent - those clauses are flagged with CloudApplicability `non-applicable` and AssessmentStatus `Manual`. ML2 and ML3 are out of scope of this framework.;350381001508;ap-northeast-1;2026-08-01 19:04:21.788096;E8-2.1;An automated method of asset discovery is used at least fortnightly to support the detection of assets for subsequent vulnerability scanning activities.;2 Patch operating systems;ML1;Automated;full;Unmanaged hosts, OS-level shadow IT;"Same asset-discovery clause as 1.1, applied here to operating systems. AWS Config + SSM Inventory continuously discovers EC2 instances and their OS metadata; Inspector v2 enrols them automatically.";OS vulnerability scanning depends on asset coverage.;;"Enable AWS Config in every region; ensure all EC2 are SSM-managed; enable Inspector v2.";Run all listed checks.;ASD Essential Eight ML1 - Patch operating systems - clause 1.;https://www.cyber.gov.au/resources-business-and-government/essential-cyber-security/essential-eight/essential-eight-maturity-model;FAIL;AWS Config recorder 350381001508 is disabled.;arn:aws:config:ap-northeast-1:350381001508:recorder;350381001508;config_recorder_all_regions_enabled;False;ASD-Essential-Eight;ASD Essential Eight Maturity Model - Maturity Level One (AWS)
